id,loan_amnt,funded_amnt,int_rate,installment,emp_length,annual_inc,loan_status
502488,6250,6250,13.85,213.15,2,21000,Low Risk
502328,8450,8450,10.62,275.13,1,38500,Low Risk
501416,14000,14000,12.73,469.93,1,60000,Low Risk
502436,6250,6250,13.48,212.03,10,23000,Low Risk
495741,6000,6000,7.51,186.66,3,97500,Low Risk
500156,8000,8000,7.51,248.88,10,55000,Low Risk
502426,9500,9500,14.22,325.7,4,70000,Low Risk
502121,6000,6000,7.14,185.64,2,79800,Low Risk
502409,6000,6000,14.59,206.79,1,23920,Low Risk
502406,19000,19000,11.36,625.32,8,35000,Low Risk
502405,3000,3000,9.88,96.64,2,58500,Low Risk
502013,12000,12000,10.99,392.83,6,75000,Low Risk
502105,25000,25000,10.99,818.38,2,100000,High Risk
502211,5500,5500,10.25,178.12,6,90000,Low Risk
502340,3000,3000,10.99,98.21,9,50000,Low Risk
502326,18000,18000,12.73,604.2,9,75000,Low Risk
502314,7000,7000,9.88,225.48,3,31200,Low Risk
500730,10000,10000,7.14,309.4,10,80000,Low Risk
502289,13000,13000,10.62,423.28,6,86000,Low Risk
502275,7000,7000,13.85,238.73,3,58000,High Risk
502265,14000,14000,7.88,437.93,5,23000,Low Risk
502236,8400,8400,14.59,289.51,7,60000,Low Risk
502250,13000,13000,7.88,406.65,7,40000,Low Risk
502139,4800,4800,10.25,155.45,1,30000,Low Risk
501804,9000,9000,7.14,278.46,9,60000,Low Risk
502217,14000,14000,10.25,453.39,10,98000,Low Risk
502199,12000,12000,13.85,409.25,5,32000,Low Risk
502197,20000,20000,11.36,658.23,2,135000,Low Risk
502191,5000,5000,13.85,170.52,2,80000,Low Risk
502170,8000,8000,10.99,261.89,10,37681,Low Risk
502167,7500,7500,13.48,254.44,4,32400,Low Risk
502006,8000,8000,11.36,263.29,3,45000,High Risk
502120,6000,6000,7.14,185.64,5,47000,Low Risk
500346,11000,11000,10.62,358.16,3,69000,Low Risk
501647,15000,15000,10.62,488.4,10,87000,Low Risk
502142,3000,3000,13.48,101.78,9,42224,Low Risk
502144,1500,1500,10.25,48.58,3,45000,Low Risk
502149,5000,5000,14.96,173.24,8,92000,Low Risk
501963,2250,2250,12.73,75.53,1,29140.8,Low Risk
502132,10000,10000,7.51,311.1,4,60000,Low Risk
502129,6000,6000,13.11,202.47,3,28800,Low Risk
502100,16750,16750,14.96,580.33,3,46000,Low Risk
502094,8000,8000,13.48,271.4,4,60000,High Risk
501825,6600,6600,13.85,225.09,1,30000,Low Risk
500925,4800,4800,7.14,148.51,9,78500,Low Risk
422571,2500,2500,14.59,86.17,8,54996,High Risk
502022,17000,17000,10.62,553.52,8,96000,Low Risk
502010,20000,20000,10.62,651.2,5,46500,Low Risk
501273,20000,20000,13.11,674.9,7,75000,Low Risk
501987,18250,18250,17.56,655.76,4,55044,Low Risk
501899,10000,10000,10.99,327.36,6,22800,Low Risk
501603,20000,20000,10.99,654.71,2,54000,Low Risk
501935,2500,2500,13.48,84.82,2,26400,Low Risk
501929,25000,25000,12.73,839.16,10,61959,Low Risk
501301,15000,15000,9.88,483.16,1,80000,Low Risk
494829,15000,15000,9.88,483.16,5,48840,Low Risk
501170,8000,8000,16.07,281.56,10,59506,High Risk
501845,18000,18000,13.85,613.87,1,52000,Low Risk
501844,8000,8000,10.25,259.08,3,52000,Low Risk
501802,7000,7000,11.36,230.38,10,48000,Low Risk
500861,10750,10750,7.88,336.27,7,33600,Low Risk
500822,8000,8000,10.62,260.48,2,50000,Low Risk
501793,10000,10000,10.25,323.85,2,33500,Low Risk
501790,10000,10000,9.88,322.11,1,33600,High Risk
501651,12000,12000,12.73,402.8,3,64450,Low Risk
501477,12000,12000,10.62,390.72,10,51449,High Risk
501726,10400,10400,7.51,323.54,5,40800,Low Risk
501720,15000,15000,16.07,527.91,10,80000,Low Risk
501716,1300,1300,12.73,43.64,3,9600,High Risk
500898,17500,17500,13.85,596.82,5,64700,Low Risk
501624,5500,5500,14.22,188.57,2,60070,Low Risk
501708,14000,14000,13.85,477.46,6,100000,Low Risk
501680,20000,20000,13.48,678.49,1,83500,Low Risk
501659,9000,9000,10.62,293.04,4,70000,Low Risk
501668,14000,14000,13.11,472.43,1,140000,Low Risk
501645,7500,7500,13.11,253.09,10,83600,Low Risk
501617,12000,12000,11.36,394.94,4,60000,Low Risk
499078,8500,8500,7.88,265.89,1,34000,Low Risk
501621,16000,16000,10.25,518.16,2,72100,Low Risk
501599,5600,5600,12.73,187.98,1,24000,Low Risk
501619,8000,8000,17.19,285.98,4,91000,Low Risk
501338,10000,10000,7.88,312.81,5,108000,High Risk
501302,12000,12000,13.85,409.25,4,48074,Low Risk
501581,25000,25000,11.36,822.78,3,130000,Low Risk
497697,12250,12250,9.88,394.58,10,99000,Low Risk
501550,8000,8000,9.88,257.69,10,28800,Low Risk
501547,25000,25000,10.62,814,10,80000,Low Risk
501536,2500,2500,10.99,81.84,4,29000,Low Risk
501516,8600,8600,11.36,283.04,6,43200,Low Risk
501462,6500,6500,14.22,222.85,2,32000,Low Risk
501455,12000,12000,10.25,388.62,1,31000,Low Risk
501435,11200,11200,10.99,366.64,2,101000,Low Risk
501421,11000,11000,13.11,371.2,1,42000,High Risk
501407,25000,25000,10.62,814,7,134000,Low Risk
501398,7500,7500,9.88,241.58,3,75000,Low Risk
496177,10000,10000,14.59,344.65,4,40000,Low Risk
501393,4600,4600,14.96,159.38,5,58000,High Risk
501387,3600,3600,7.88,112.61,3,50350,Low Risk
501337,1000,1000,10.62,32.56,3,40000,Low Risk
501298,12000,12000,7.88,375.37,2,50000,Low Risk
500392,4000,4000,10.99,130.95,5,35500,Low Risk
501286,25000,25000,15.33,870.71,4,200000,Low Risk
501281,12200,12200,11.36,401.52,5,40900,Low Risk
501266,6000,6000,13.48,203.55,3,150000,Low Risk
498871,10000,10000,10.62,325.6,3,36000,Low Risk
501044,25000,25000,10.62,814,10,70000,High Risk
501243,4000,4000,10.99,130.95,3,68000,Low Risk
500081,10000,10000,10.99,327.36,1,89000,Low Risk
498360,10000,10000,13.48,339.25,4,23000,Low Risk
486271,18000,18000,18.3,653.47,10,121000,Low Risk
501213,6200,6200,7.88,193.94,7,69000,Low Risk
501209,3200,3200,13.48,108.56,4,49200,Low Risk
496543,20000,20000,14.96,692.93,1,110000,Low Risk
501189,5050,5050,10.99,165.32,1,27600,Low Risk
500095,11500,11500,7.88,359.73,3,43000,Low Risk
487278,8000,8000,7.88,250.25,1,36000,Low Risk
501133,14400,14400,15.7,504.16,4,35000,Low Risk
501129,3600,3600,7.51,112,10,67000,Low Risk
501119,23500,23500,14.96,814.19,6,38400,Low Risk
501087,15000,15000,12.73,503.5,6,51000,Low Risk
501089,7500,7500,13.11,253.09,1,28000,Low Risk
501095,25000,25000,15.33,870.71,5,120000,Low Risk
501091,7500,7500,10.25,242.89,2,85000,Low Risk
499773,15000,15000,12.73,503.5,9,100000,Low Risk
501052,24250,24250,14.59,835.78,10,155000,Low Risk
499499,5000,5000,7.14,154.7,3,58000,Low Risk
500962,6000,6000,7.51,186.66,2,102000,Low Risk
501047,2500,2500,15.33,87.08,6,38400,High Risk
499812,6400,6400,7.88,200.2,1,80000,Low Risk
501034,20000,20000,10.62,651.2,10,75000,Low Risk
501012,16000,16000,10.62,520.96,9,70000,Low Risk
500987,15000,15000,10.62,488.4,1,37000,Low Risk
500985,16000,16000,15.33,557.26,5,64000,High Risk
500124,8000,8000,7.14,247.52,5,85000,Low Risk
500967,15000,15000,9.88,483.16,1,100000,Low Risk
500961,5000,5000,7.51,155.55,1,20743,Low Risk
500964,9000,9000,9.88,289.9,7,103200,Low Risk
500566,14000,14000,10.62,455.84,2,170000,Low Risk
500960,2500,2500,13.11,84.37,2,12600,Low Risk
500950,5500,5500,7.51,171.11,6,56000,Low Risk
499533,25000,25000,10.62,814,1,70000,Low Risk
491680,12800,12800,15.7,448.14,10,103000,Low Risk
500927,18200,18200,10.99,595.78,9,58000,Low Risk
500923,24000,24000,13.11,809.88,1,105400,Low Risk
500915,2500,2500,7.51,77.78,3,50000,Low Risk
500906,8000,8000,7.51,248.88,2,52780,Low Risk
500892,5000,5000,10.99,163.68,4,106000,Low Risk
500885,2000,2000,14.59,68.93,1,65707,Low Risk
496340,12000,12000,17.56,431.18,2,70000,Low Risk
500877,18250,18250,12.73,612.59,10,45489,Low Risk
500874,20000,20000,11.36,658.23,1,48500,Low Risk
500864,7000,7000,13.85,238.73,2,25000,Low Risk
500856,4500,4500,10.62,146.52,3,30000,Low Risk
500837,10000,10000,7.88,312.81,2,75000,Low Risk
500812,10000,10000,7.51,311.1,8,105000,Low Risk
500805,8200,8200,11.36,269.88,1,40944,Low Risk
500793,21600,21600,10.62,703.29,10,116000,Low Risk
500788,7000,7000,7.14,216.58,7,60000,Low Risk
500784,15000,15000,15.7,525.17,6,70204,Low Risk
500781,2500,2500,13.11,84.37,1,7200,Low Risk
500743,10000,10000,10.99,327.36,10,125000,Low Risk
500637,9600,9600,12.73,322.24,2,45000,Low Risk
500615,10000,10000,13.48,339.25,4,40720,Low Risk
500663,3200,3200,7.88,100.1,2,36000,Low Risk
500624,10000,10000,13.48,339.25,6,40000,Low Risk
499549,14725,14725,19.41,542.86,1,220000,Low Risk
500657,19400,19400,13.11,654.65,3,70500,High Risk
500656,6400,6400,7.14,198.02,6,67807,Low Risk
498489,10000,10000,11.36,329.12,5,163000,Low Risk
500594,15000,15000,10.99,491.03,7,60000,Low Risk
500349,17500,17500,14.59,603.14,6,92400,Low Risk
500310,16000,16000,13.85,545.67,7,81000,Low Risk
494432,18000,18000,10.99,589.24,8,78000,Low Risk
500205,16250,16250,10.99,531.95,3,77940,Low Risk
500543,14500,14500,7.88,453.57,3,38376,Low Risk
480807,10000,10000,15.33,348.29,9,41000,Low Risk
500519,13000,13000,10.25,421.01,2,76000,High Risk
500513,8800,8800,14.59,303.3,7,75000,Low Risk
500495,6500,6500,7.14,201.11,9,90000,Low Risk
500294,5500,5500,7.51,171.11,10,65000,Low Risk
500468,5000,5000,7.14,154.7,10,33600,Low Risk
500363,10000,10000,13.48,339.25,4,36000,Low Risk
500451,7000,7000,7.88,218.97,4,57600,Low Risk
500432,10000,10000,7.14,309.4,10,47091,Low Risk
500440,12000,12000,7.88,375.37,10,80000,High Risk
500388,6500,6500,7.88,203.33,1,32000,Low Risk
500117,1000,1000,7.51,31.11,6,25000,Low Risk
500385,10000,10000,11.36,329.12,10,65000,Low Risk
499229,25000,25000,17.93,902.94,3,90000,Low Risk
500343,20000,20000,11.36,658.23,1,80000,Low Risk
500320,19000,19000,10.62,618.64,5,39600,Low Risk
499044,25000,25000,15.33,870.71,6,100000,Low Risk
500338,3500,3500,7.14,108.29,7,40610,Low Risk
499908,8000,8000,7.51,248.88,5,65000,Low Risk
500297,6500,6500,15.33,226.39,3,37500,Low Risk
500209,5200,5200,9.88,167.5,2,35000,Low Risk
499715,12950,12950,17.56,465.32,10,58155,Low Risk
500286,4800,4800,11.36,157.98,8,70000,Low Risk
500271,20000,20000,11.36,658.23,1,145000,Low Risk
500265,10000,10000,10.99,327.36,6,26000,High Risk
500240,15000,15000,7.88,469.21,2,76000,Low Risk
496746,15000,15000,10.99,491.03,2,45000,High Risk
500130,9500,9500,15.33,330.87,1,27000,Low Risk
500212,7200,7200,14.96,249.46,2,85000,Low Risk
500207,3000,3000,10.62,97.68,9,39000,Low Risk
500195,15000,15000,10.25,485.78,5,57600,Low Risk
497757,7500,7500,10.62,244.2,8,45000,Low Risk
500146,6000,6000,7.14,185.64,1,81000,Low Risk
500142,10000,10000,10.99,327.36,7,120000,High Risk
499899,5500,5500,12.73,184.62,2,62472,Low Risk
499813,20000,20000,11.36,658.23,3,62000,Low Risk
500122,7000,7000,7.88,218.97,2,65000,Low Risk
500115,10000,10000,7.51,311.1,1,135000,Low Risk
497626,20000,20000,16.07,703.88,1,48000,Low Risk
500061,18000,18000,13.85,613.87,1,51312,Low Risk
500051,16000,16000,9.88,515.37,10,58800,Low Risk
500038,9800,9800,10.25,317.38,7,93000,Low Risk
500034,5000,5000,9.88,161.06,2,42000,Low Risk
492875,3400,3400,9.88,109.52,4,37500,Low Risk
500019,9000,9000,7.51,279.99,10,165000,Low Risk
499993,8000,8000,11.36,263.29,2,40000,Low Risk
500008,13500,13500,10.62,439.56,8,68000,Low Risk
499750,4000,4000,7.14,123.76,5,60000,Low Risk
499980,12250,12250,14.59,422.2,2,30000,Low Risk
499493,8100,8100,13.11,273.34,4,65000,Low Risk
499190,4000,4000,11.36,131.65,1,22000,High Risk
499949,3000,3000,10.62,97.68,4,43200,High Risk
499896,4000,4000,7.88,125.13,8,26748,Low Risk
499886,24000,24000,11.36,789.87,2,90000,Low Risk
499679,5000,5000,13.85,170.52,4,58000,Low Risk
499880,2000,2000,6.39,61.21,5,50000,Low Risk
498915,4800,4800,7.51,149.33,2,76500,Low Risk
499596,5000,5000,15.7,175.06,1,60000,Low Risk
497045,10000,10000,7.14,309.4,5,56000,Low Risk
499201,2800,2800,7.88,87.59,7,37423.99,Low Risk
499792,15000,15000,12.73,503.5,3,80300,Low Risk
487534,6250,6250,16.07,219.97,2,29100,Low Risk
499672,10000,10000,10.99,327.36,10,109800,Low Risk
499756,3000,3000,7.14,92.82,10,67000,Low Risk
499730,11000,11000,9.88,354.32,8,45000,Low Risk
499301,20000,20000,10.25,647.7,7,66000,Low Risk
497711,7000,7000,10.62,227.92,9,22680,Low Risk
499702,10000,10000,15.33,348.29,10,65000,Low Risk
499699,15000,15000,16.07,527.91,1,136000,Low Risk
499347,7000,7000,16.07,246.36,3,40000,Low Risk
499673,6000,6000,14.96,207.88,2,48000,Low Risk
499334,25000,25000,10.99,818.38,6,60000,Low Risk
499637,9000,9000,17.93,325.06,3,63000,Low Risk
499554,6000,6000,10.25,194.31,3,90000,Low Risk
499521,2400,2400,13.11,80.99,9,30000,Low Risk
499273,5000,5000,7.88,156.41,2,52000,Low Risk
496970,10000,10000,7.51,311.1,4,42000,Low Risk
499606,1600,1600,10.25,51.82,2,30000,Low Risk
499466,6000,6000,11.36,197.47,2,60000,Low Risk
499608,12000,12000,13.11,404.94,3,96000,Low Risk
499605,2500,2500,7.88,78.21,6,45000,Low Risk
499593,9600,9600,12.73,322.24,1,48000,Low Risk
497867,8000,8000,13.85,272.84,3,58000,Low Risk
499575,3600,3600,7.14,111.39,8,38000,Low Risk
464535,16000,16000,10.62,520.96,10,210000,Low Risk
499498,20000,20000,10.99,654.71,8,75000,High Risk
499569,12500,12500,14.96,433.08,9,62400,Low Risk
499328,3000,3000,10.25,97.16,6,27599,Low Risk
499449,10000,10000,13.48,339.25,10,35000,Low Risk
499526,18000,18000,17.93,650.12,2,180000,Low Risk
499489,5000,5000,10.25,161.93,3,39000,Low Risk
499492,2000,2000,14.22,68.57,1,85000,Low Risk
499467,2000,2000,11.36,65.83,1,38000,Low Risk
499448,8000,8000,10.25,259.08,2,63000,Low Risk
499451,4800,4800,7.14,148.51,5,33763,Low Risk
498522,4000,4000,15.33,139.32,2,53000,High Risk
499397,2000,2000,7.51,62.22,3,65000,Low Risk
498496,10750,10750,7.51,334.43,2,72000,Low Risk
489977,25000,25000,10.62,814,5,85000,Low Risk
499381,4000,4000,13.48,135.7,9,43200,Low Risk
499365,3500,3500,13.11,118.11,2,39000,Low Risk
499373,3000,3000,14.96,103.94,3,49000,Low Risk
499339,5000,5000,10.62,162.8,1,75000,Low Risk
499337,6500,6500,9.88,209.37,1,91700,Low Risk
499320,6000,6000,6,182.53,6,26400,Low Risk
499226,6250,6250,10.62,203.5,1,18000,Low Risk
498805,2850,2850,13.48,96.69,4,48000,High Risk
499274,1500,1500,10.99,49.11,2,31500,Low Risk
499224,10000,10000,12.73,335.67,1,27000,Low Risk
498979,25000,25000,14.59,861.63,9,250000,Low Risk
499197,20000,20000,13.85,682.08,5,87000,Low Risk
499198,9500,9500,9.88,306,5,50000,Low Risk
499054,3600,3600,6.39,110.17,2,55000,Low Risk
499178,2800,2800,14.22,96,3,21168,Low Risk
499187,7000,7000,11.36,230.38,10,75500,Low Risk
499173,2500,2500,11.36,82.28,3,28500,Low Risk
499040,18300,18300,10.62,595.85,7,79000,High Risk
499148,24000,24000,13.85,818.5,10,190000,Low Risk
499143,24250,24250,17.56,871.35,4,80000,Low Risk
499140,6500,6500,10.62,211.64,7,48000,Low Risk
498196,5500,5500,13.11,185.6,1,34000,Low Risk
498554,10000,10000,13.48,339.25,4,23000,High Risk
499049,7000,7000,14.22,239.99,3,35654,High Risk
495683,12500,12500,7.88,391.01,1,50000,Low Risk
498891,24250,24250,14.59,835.78,10,140000,Low Risk
499037,12000,12000,7.88,375.37,3,80308.8,Low Risk
494462,14000,14000,10.25,453.39,5,60000,Low Risk
499021,8500,8500,15.7,297.6,4,24000,Low Risk
499006,10000,10000,14.59,344.65,10,42000,Low Risk
498998,3000,3000,10.99,98.21,1,94000,Low Risk
498939,14000,14000,14.96,485.05,1,71700,Low Risk
492587,11000,11000,12.73,369.23,5,37200,Low Risk
498967,25000,25000,14.59,861.63,8,334000,Low Risk
498960,15000,15000,11.36,493.67,1,55000,Low Risk
498944,10000,10000,10.99,327.36,10,79000,Low Risk
498452,10000,10000,9.88,322.11,4,54000,Low Risk
498921,6000,6000,7.14,185.64,6,55000,Low Risk
498911,25000,25000,10.62,814,10,125000,Low Risk
498882,6250,6250,10.62,203.5,6,41000,Low Risk
498843,12000,12000,13.48,407.09,1,93000,Low Risk
497364,15000,15000,7.88,469.21,8,85000,Low Risk
498801,5175,5175,10.99,169.41,10,27442.02,Low Risk
498772,16000,16000,12.73,537.06,3,105000,Low Risk
498761,10000,10000,7.88,312.81,2,96000,Low Risk
498726,5000,5000,11.36,164.56,4,67200,Low Risk
498716,14300,14300,7.51,444.87,6,74880,Low Risk
498697,10000,10000,15.33,348.29,5,63000,Low Risk
498679,10000,10000,10.99,327.36,4,95000,Low Risk
498194,10000,10000,10.25,323.85,3,55000,Low Risk
498653,1500,1500,11.36,49.37,1,18000,Low Risk
495414,6800,6800,7.14,210.39,10,37000,Low Risk
498579,10000,10000,10.25,323.85,1,55000,Low Risk
498575,25000,25000,10.99,818.38,10,132000,Low Risk
498568,16500,16500,10.62,537.24,5,47000,Low Risk
497767,6000,6000,15.33,208.97,4,38000,Low Risk
493825,4000,4000,7.88,125.13,5,33000,Low Risk
493333,25000,25000,15.7,875.27,7,110000,Low Risk
498385,20000,20000,14.59,689.3,3,127000,Low Risk
498532,10000,10000,10.62,325.6,1,48000,Low Risk
497885,24000,24000,10.99,785.65,2,100000,Low Risk
497954,14500,14500,12.73,486.72,2,76000,Low Risk
498498,3000,3000,17.56,107.8,3,44000,High Risk
498483,6000,6000,10.25,194.31,5,29000,Low Risk
498330,3000,3000,10.99,98.21,1,19200,Low Risk
498437,2500,2500,15.7,87.53,1,44000,High Risk
493228,6000,6000,10.62,195.36,5,40000,Low Risk
498150,5000,5000,7.14,154.7,2,55000,Low Risk
498368,5000,5000,10.62,162.8,2,50000,Low Risk
498349,2400,2400,10.25,77.73,1,21360,Low Risk
498304,12000,12000,7.51,373.32,4,55000,Low Risk
498135,14000,14000,12.73,469.93,2,40000,Low Risk
495537,18000,18000,9.88,579.79,10,75576,Low Risk
498276,15000,15000,13.11,506.18,3,80000,Low Risk
498235,1000,1000,14.96,34.65,1,12240,High Risk
498226,3000,3000,15.7,105.04,1,40000,Low Risk
498131,9200,9200,9.88,296.34,2,24000,Low Risk
497724,8000,8000,11.36,263.29,3,36000,Low Risk
498177,25000,25000,15.7,875.27,10,273000,Low Risk
497950,25000,25000,12.73,839.16,3,42500,Low Risk
493643,8500,8500,14.96,294.5,10,42000,Low Risk
497420,3000,3000,7.14,92.82,7,41235,High Risk
496412,12000,12000,9.88,386.53,6,80000,Low Risk
498122,6000,6000,11.36,197.47,10,65000,Low Risk
498113,10000,10000,9.88,322.11,3,35000,Low Risk
498108,8500,8500,7.51,264.43,5,32000,Low Risk
498097,9000,9000,7.88,281.53,3,70176,Low Risk
498079,24000,24000,10.25,777.24,4,90000,High Risk
498050,3000,3000,7.51,93.33,1,60000,Low Risk
498029,3000,3000,14.59,103.4,9,32000,Low Risk
498019,12000,12000,14.22,411.41,4,37500,Low Risk
498007,16000,16000,13.85,545.67,1,50000,Low Risk
497179,3000,3000,6.76,92.31,1,35000,Low Risk
497957,10000,10000,10.99,327.36,2,76000,Low Risk
497959,25000,25000,10.99,818.38,2,92700,Low Risk
497288,7000,7000,7.88,218.97,5,51000,Low Risk
497384,10000,10000,14.96,346.47,4,49600,Low Risk
497873,10000,10000,11.36,329.12,6,50307.36,High Risk
493033,20000,20000,11.36,658.23,10,65000,High Risk
496695,10000,10000,14.22,342.85,7,34000,Low Risk
497923,3500,3500,13.48,118.74,1,18000,High Risk
449448,13000,13000,10.99,425.56,1,47000,Low Risk
497898,6000,6000,10.99,196.42,5,60000,Low Risk
497075,9250,9250,13.11,312.14,5,27120,High Risk
494193,10000,10000,7.88,312.81,2,58000,Low Risk
497400,2000,2000,14.96,69.3,4,48000,Low Risk
497839,2100,2100,13.11,70.87,5,24000,Low Risk
496677,18000,18000,13.85,613.87,3,80171,Low Risk
497829,9000,9000,7.88,281.53,2,77500,Low Risk
496707,5000,5000,14.96,173.24,4,31000,Low Risk
497821,10000,10000,7.88,312.81,10,77000,Low Risk
497783,10000,10000,7.14,309.4,5,60000,Low Risk
497780,12000,12000,10.62,390.72,1,65000,Low Risk
496799,9950,9950,14.96,344.74,5,108000,Low Risk
497765,5000,5000,13.11,168.73,6,48000,Low Risk
497458,6000,6000,7.14,185.64,7,90000,Low Risk
497672,7000,7000,7.14,216.58,2,80340,Low Risk
496496,7200,7200,6.76,221.55,10,51000,Low Risk
493802,2000,2000,14.96,69.3,8,25200,Low Risk
497493,4000,4000,10.62,130.24,1,46500,Low Risk
497620,16000,16000,10.62,520.96,10,50000,Low Risk
497599,7500,7500,9.88,241.58,10,51500,Low Risk
490731,23500,23500,11.36,773.42,2,59160,Low Risk
497517,5500,5500,7.88,172.05,1,60000,Low Risk
497466,8000,8000,7.51,248.88,1,75000,Low Risk
497450,2400,2400,10.99,78.57,4,39996,Low Risk
497482,20000,20000,13.11,674.9,3,70000,Low Risk
496451,16000,16000,13.11,539.92,3,80000,High Risk
497411,7200,7200,13.48,244.26,3,60000,Low Risk
497159,2000,2000,13.11,67.49,3,23040,Low Risk
497396,10000,10000,10.25,323.85,7,53000,Low Risk
497386,15000,15000,10.62,488.4,7,64000,High Risk
497382,4000,4000,13.85,136.42,1,48000,Low Risk
496347,14750,14750,9.88,475.11,4,42000,Low Risk
497350,3000,3000,11.36,98.74,4,504000,Low Risk
497316,25000,25000,10.99,818.38,2,179000,Low Risk
497333,9600,9600,10.25,310.9,2,68000,High Risk
497265,12000,12000,10.99,392.83,1,42000,Low Risk
497300,8000,8000,10.99,261.89,3,28000,High Risk
497261,3200,3200,13.48,108.56,10,30000,Low Risk
497218,25000,25000,17.19,893.66,2,74000,Low Risk
497244,5000,5000,14.96,173.24,10,103000,Low Risk
497228,3250,3250,10.99,106.39,1,12000,Low Risk
497240,7000,7000,6.76,215.39,10,120000,Low Risk
497236,4200,4200,16.82,149.36,4,34000,High Risk
497226,9500,9500,15.33,330.87,1,75000,Low Risk
497229,6000,6000,14.22,205.71,2,44000,Low Risk
495445,8500,8500,9.88,273.79,2,24000,Low Risk
497210,10000,10000,14.96,346.47,6,45000,Low Risk
497190,2500,2500,13.48,84.82,5,25000,Low Risk
459716,6500,6500,6.76,200.01,6,52000,Low Risk
497150,25000,25000,11.36,822.78,1,150000,Low Risk
497147,15200,15200,10.25,492.25,2,50000,Low Risk
495322,10000,10000,15.33,348.29,5,70000,Low Risk
495265,20000,20000,10.99,654.71,4,96000,Low Risk
497078,22000,22000,9.88,708.63,9,75573,Low Risk
494852,10750,10750,7.88,336.27,10,60000,Low Risk
497037,6000,6000,7.88,187.69,1,80000,Low Risk
492653,20000,20000,11.36,658.23,10,185000,Low Risk
497033,4750,4750,7.14,146.97,6,40000,Low Risk
496997,5000,5000,7.14,154.7,2,54000,Low Risk
494693,24250,24250,10.62,789.58,2,120000,Low Risk
494030,10000,10000,7.14,309.4,3,40800,Low Risk
495303,9000,9000,14.59,310.19,3,65993,Low Risk
496791,7000,7000,7.88,218.97,2,42000,Low Risk
496952,10000,10000,10.62,325.6,10,55000,Low Risk
496944,12000,12000,10.99,392.83,5,56000,Low Risk
